PDCB0data.csv,0-3000000,0-25,25-50,1691,27,14
PDCB0data.csv,0-3000000,0-25,50-75,1691,391,260
PDCB0data.csv,3000000-8000000,0-25,50-75,1691,27,20
PDCB0data.csv,8000000-12000000,0-25,50-75,1691,16,10
PDCB0data.csv,14000000-80000000,0-25,50-75,1691,5,4
PDCB0data.csv,0-3000000,0-25,75-100,1691,12,8
PDCB0data.csv,3000000-8000000,0-25,75-100,1691,2,1
PDCB0data.csv,14000000-80000000,0-25,75-100,1691,1,0
PDCB0data.csv,0-3000000,25-50,25-50,1691,37,25
PDCB0data.csv,3000000-8000000,25-50,25-50,1691,5,4
PDCB0data.csv,8000000-12000000,25-50,25-50,1691,4,2
PDCB0data.csv,0-3000000,25-50,50-75,1691,289,188
PDCB0data.csv,3000000-8000000,25-50,50-75,1691,25,22
PDCB0data.csv,8000000-12000000,25-50,50-75,1691,11,6
PDCB0data.csv,14000000-80000000,25-50,50-75,1691,5,4
PDCB0data.csv,0-3000000,25-50,75-100,1691,73,50
PDCB0data.csv,3000000-8000000,25-50,75-100,1691,12,9
PDCB0data.csv,8000000-12000000,25-50,75-100,1691,3,2
PDCB0data.csv,14000000-80000000,25-50,75-100,1691,3,3
PDCB0data.csv,0-3000000,50-75,25-50,1691,3,2
PDCB0data.csv,0-3000000,50-75,50-75,1691,26,15
PDCB0data.csv,8000000-12000000,50-75,50-75,1691,1,1
PDCB0data.csv,14000000-80000000,50-75,50-75,1691,1,1
PDCB0data.csv,0-3000000,50-75,75-100,1691,30,19
PDCB0data.csv,3000000-8000000,50-75,75-100,1691,4,2
PDCB0data.csv,8000000-12000000,50-75,75-100,1691,3,3
PDCB0data.csv,14000000-80000000,50-75,75-100,1691,3,1
PDCB0data.csv,0-3000000,75-100,75-100,1691,1,1
