MA200VS1000data.csv,0-3000000,0-25,0-25,388,3,2
MA200VS1000data.csv,0-3000000,0-25,25-50,388,111,78
MA200VS1000data.csv,3000000-8000000,0-25,25-50,388,2,1
MA200VS1000data.csv,14000000-80000000,0-25,25-50,388,1,1
MA200VS1000data.csv,0-3000000,0-25,50-75,388,93,60
MA200VS1000data.csv,3000000-8000000,0-25,50-75,388,8,2
MA200VS1000data.csv,8000000-12000000,0-25,50-75,388,1,1
MA200VS1000data.csv,14000000-80000000,0-25,50-75,388,1,1
MA200VS1000data.csv,0-3000000,0-25,75-100,388,2,2
MA200VS1000data.csv,14000000-80000000,0-25,75-100,388,1,1
MA200VS1000data.csv,0-3000000,25-50,25-50,388,20,10
MA200VS1000data.csv,0-3000000,25-50,50-75,388,94,51
MA200VS1000data.csv,3000000-8000000,25-50,50-75,388,8,8
MA200VS1000data.csv,8000000-12000000,25-50,50-75,388,3,2
MA200VS1000data.csv,14000000-80000000,25-50,50-75,388,8,6
MA200VS1000data.csv,0-3000000,25-50,75-100,388,11,6
MA200VS1000data.csv,3000000-8000000,25-50,75-100,388,3,2
MA200VS1000data.csv,8000000-12000000,25-50,75-100,388,2,1
MA200VS1000data.csv,14000000-80000000,25-50,75-100,388,1,1
MA200VS1000data.csv,0-3000000,50-75,25-50,388,2,1
MA200VS1000data.csv,0-3000000,50-75,50-75,388,5,2
MA200VS1000data.csv,8000000-12000000,50-75,50-75,388,1,0
MA200VS1000data.csv,14000000-80000000,50-75,50-75,388,2,2
MA200VS1000data.csv,8000000-12000000,50-75,75-100,388,1,1
MA200VS1000data.csv,14000000-80000000,50-75,75-100,388,1,1
