1WA10data.csv,0-3000000,0-25,25-50,63,30,22
1WA10data.csv,3000000-8000000,0-25,25-50,63,1,1
1WA10data.csv,14000000-80000000,0-25,25-50,63,1,0
1WA10data.csv,0-3000000,0-25,50-75,63,2,1
1WA10data.csv,0-3000000,25-50,0-25,63,2,2
1WA10data.csv,0-3000000,25-50,25-50,63,21,16
1WA10data.csv,3000000-8000000,25-50,25-50,63,1,1
1WA10data.csv,8000000-12000000,25-50,25-50,63,1,0
1WA10data.csv,14000000-80000000,25-50,25-50,63,1,1
1WA10data.csv,0-3000000,25-50,50-75,63,1,1
1WA10data.csv,3000000-8000000,25-50,50-75,63,1,1
