PP1data.csv,0-3000000,0-25,25-50,229,25,19
PP1data.csv,3000000-8000000,0-25,25-50,229,1,1
PP1data.csv,0-3000000,0-25,50-75,229,88,67
PP1data.csv,3000000-8000000,0-25,50-75,229,6,2
PP1data.csv,8000000-12000000,0-25,50-75,229,1,0
PP1data.csv,0-3000000,0-25,75-100,229,1,1
PP1data.csv,0-3000000,25-50,25-50,229,20,14
PP1data.csv,3000000-8000000,25-50,25-50,229,1,1
PP1data.csv,8000000-12000000,25-50,25-50,229,1,1
PP1data.csv,0-3000000,25-50,50-75,229,44,25
PP1data.csv,3000000-8000000,25-50,50-75,229,5,4
PP1data.csv,0-3000000,25-50,75-100,229,2,0
PP1data.csv,0-3000000,50-75,25-50,229,1,0
PP1data.csv,0-3000000,50-75,50-75,229,1,1
