bodyTouch2000data.csv,0-3000000,0-25,25-50,187,4,3
bodyTouch2000data.csv,0-3000000,0-25,50-75,187,94,43
bodyTouch2000data.csv,3000000-8000000,0-25,50-75,187,3,2
bodyTouch2000data.csv,8000000-12000000,0-25,50-75,187,1,1
bodyTouch2000data.csv,14000000-80000000,0-25,50-75,187,1,1
bodyTouch2000data.csv,0-3000000,0-25,75-100,187,7,4
bodyTouch2000data.csv,3000000-8000000,0-25,75-100,187,1,0
bodyTouch2000data.csv,0-3000000,25-50,25-50,187,4,3
bodyTouch2000data.csv,0-3000000,25-50,50-75,187,37,24
bodyTouch2000data.csv,3000000-8000000,25-50,50-75,187,1,0
bodyTouch2000data.csv,14000000-80000000,25-50,50-75,187,4,1
bodyTouch2000data.csv,0-3000000,25-50,75-100,187,17,7
bodyTouch2000data.csv,3000000-8000000,25-50,75-100,187,4,1
bodyTouch2000data.csv,14000000-80000000,25-50,75-100,187,2,1
bodyTouch2000data.csv,3000000-8000000,50-75,50-75,187,1,1
