TopGainer20data.csv,0-3000000,0-25,25-50,3015,341,249
TopGainer20data.csv,3000000-8000000,0-25,25-50,3015,15,15
TopGainer20data.csv,8000000-12000000,0-25,25-50,3015,1,0
TopGainer20data.csv,14000000-80000000,0-25,25-50,3015,6,3
TopGainer20data.csv,0-3000000,0-25,50-75,3015,943,522
TopGainer20data.csv,3000000-8000000,0-25,50-75,3015,29,21
TopGainer20data.csv,8000000-12000000,0-25,50-75,3015,6,3
TopGainer20data.csv,14000000-80000000,0-25,50-75,3015,8,4
TopGainer20data.csv,0-3000000,0-25,75-100,3015,34,21
TopGainer20data.csv,3000000-8000000,0-25,75-100,3015,2,2
TopGainer20data.csv,8000000-12000000,0-25,75-100,3015,1,1
TopGainer20data.csv,0-3000000,25-50,0-25,3015,13,12
TopGainer20data.csv,14000000-80000000,25-50,0-25,3015,1,1
TopGainer20data.csv,0-3000000,25-50,25-50,3015,283,206
TopGainer20data.csv,3000000-8000000,25-50,25-50,3015,12,10
TopGainer20data.csv,8000000-12000000,25-50,25-50,3015,4,3
TopGainer20data.csv,14000000-80000000,25-50,25-50,3015,3,3
TopGainer20data.csv,0-3000000,25-50,50-75,3015,632,361
TopGainer20data.csv,3000000-8000000,25-50,50-75,3015,42,29
TopGainer20data.csv,8000000-12000000,25-50,50-75,3015,16,11
TopGainer20data.csv,14000000-80000000,25-50,50-75,3015,28,15
TopGainer20data.csv,0-3000000,25-50,75-100,3015,152,97
TopGainer20data.csv,3000000-8000000,25-50,75-100,3015,13,7
TopGainer20data.csv,8000000-12000000,25-50,75-100,3015,3,2
TopGainer20data.csv,14000000-80000000,25-50,75-100,3015,13,11
TopGainer20data.csv,3000000-8000000,50-75,0-25,3015,1,0
TopGainer20data.csv,0-3000000,50-75,25-50,3015,3,1
TopGainer20data.csv,0-3000000,50-75,50-75,3015,22,14
TopGainer20data.csv,3000000-8000000,50-75,50-75,3015,6,5
TopGainer20data.csv,14000000-80000000,50-75,50-75,3015,4,3
TopGainer20data.csv,0-3000000,50-75,75-100,3015,38,26
TopGainer20data.csv,3000000-8000000,50-75,75-100,3015,9,4
TopGainer20data.csv,8000000-12000000,50-75,75-100,3015,2,2
TopGainer20data.csv,14000000-80000000,50-75,75-100,3015,10,9
