MA50VS200data.csv,0-3000000,0-25,25-50,808,112,72
MA50VS200data.csv,3000000-8000000,0-25,25-50,808,3,1
MA50VS200data.csv,8000000-12000000,0-25,25-50,808,3,3
MA50VS200data.csv,14000000-80000000,0-25,25-50,808,1,0
MA50VS200data.csv,0-3000000,0-25,50-75,808,330,195
MA50VS200data.csv,3000000-8000000,0-25,50-75,808,23,15
MA50VS200data.csv,8000000-12000000,0-25,50-75,808,4,3
MA50VS200data.csv,14000000-80000000,0-25,50-75,808,4,1
MA50VS200data.csv,0-3000000,0-25,75-100,808,15,10
MA50VS200data.csv,14000000-80000000,0-25,75-100,808,1,0
MA50VS200data.csv,0-3000000,25-50,0-25,808,1,0
MA50VS200data.csv,0-3000000,25-50,25-50,808,21,11
MA50VS200data.csv,3000000-8000000,25-50,25-50,808,1,0
MA50VS200data.csv,14000000-80000000,25-50,25-50,808,2,0
MA50VS200data.csv,0-3000000,25-50,50-75,808,206,132
MA50VS200data.csv,3000000-8000000,25-50,50-75,808,18,14
MA50VS200data.csv,8000000-12000000,25-50,50-75,808,1,0
MA50VS200data.csv,14000000-80000000,25-50,50-75,808,3,2
MA50VS200data.csv,0-3000000,25-50,75-100,808,33,16
MA50VS200data.csv,3000000-8000000,25-50,75-100,808,4,3
MA50VS200data.csv,8000000-12000000,25-50,75-100,808,1,0
MA50VS200data.csv,14000000-80000000,25-50,75-100,808,1,0
MA50VS200data.csv,0-3000000,50-75,25-50,808,1,0
MA50VS200data.csv,0-3000000,50-75,50-75,808,7,0
