TrianglePatternWithHA2data.csv,0-3000000,0-25,25-50,2368,28,18
TrianglePatternWithHA2data.csv,0-3000000,0-25,50-75,2368,1058,489
TrianglePatternWithHA2data.csv,3000000-8000000,0-25,50-75,2368,3,2
TrianglePatternWithHA2data.csv,0-3000000,0-25,75-100,2368,34,17
TrianglePatternWithHA2data.csv,0-3000000,25-50,25-50,2368,15,7
TrianglePatternWithHA2data.csv,0-3000000,25-50,50-75,2368,744,323
TrianglePatternWithHA2data.csv,3000000-8000000,25-50,50-75,2368,6,3
TrianglePatternWithHA2data.csv,0-3000000,25-50,75-100,2368,64,36
TrianglePatternWithHA2data.csv,3000000-8000000,25-50,75-100,2368,1,1
TrianglePatternWithHA2data.csv,0-3000000,50-75,25-50,2368,1,1
TrianglePatternWithHA2data.csv,0-3000000,50-75,50-75,2368,43,24
TrianglePatternWithHA2data.csv,0-3000000,50-75,75-100,2368,12,2
