TrianglePatternWithHA1data.csv,0-3000000,0-25,25-50,393,1,1
TrianglePatternWithHA1data.csv,0-3000000,0-25,50-75,393,142,93
TrianglePatternWithHA1data.csv,3000000-8000000,0-25,50-75,393,6,4
TrianglePatternWithHA1data.csv,8000000-12000000,0-25,50-75,393,1,0
TrianglePatternWithHA1data.csv,0-3000000,0-25,75-100,393,6,3
TrianglePatternWithHA1data.csv,8000000-12000000,0-25,75-100,393,1,1
TrianglePatternWithHA1data.csv,0-3000000,25-50,50-75,393,146,88
TrianglePatternWithHA1data.csv,3000000-8000000,25-50,50-75,393,10,5
TrianglePatternWithHA1data.csv,8000000-12000000,25-50,50-75,393,1,1
TrianglePatternWithHA1data.csv,0-3000000,25-50,75-100,393,8,5
TrianglePatternWithHA1data.csv,3000000-8000000,25-50,75-100,393,3,3
TrianglePatternWithHA1data.csv,0-3000000,50-75,50-75,393,10,7
TrianglePatternWithHA1data.csv,3000000-8000000,50-75,50-75,393,1,0
TrianglePatternWithHA1data.csv,0-3000000,50-75,75-100,393,3,3
