PP2data.csv,0-3000000,0-25,25-50,791,142,53
PP2data.csv,0-3000000,0-25,50-75,791,239,115
PP2data.csv,3000000-8000000,0-25,50-75,791,1,0
PP2data.csv,0-3000000,0-25,75-100,791,13,6
PP2data.csv,0-3000000,25-50,0-25,791,1,1
PP2data.csv,0-3000000,25-50,25-50,791,89,38
PP2data.csv,3000000-8000000,25-50,25-50,791,3,2
PP2data.csv,0-3000000,25-50,50-75,791,211,80
PP2data.csv,3000000-8000000,25-50,50-75,791,1,0
PP2data.csv,0-3000000,25-50,75-100,791,37,19
PP2data.csv,0-3000000,50-75,25-50,791,3,2
PP2data.csv,0-3000000,50-75,50-75,791,5,3
PP2data.csv,0-3000000,50-75,75-100,791,1,0
