Jan 12 2023 05:30AM,Mahamaya Steel Industries Ltd,MAHASTEEL,0-3000000,0-25,50-75
Jan 12 2023 05:30AM,Websol Energy System Ltd,WEBELSOLAR,0-3000000,0-25,50-75
Jan 12 2023 05:30AM,Goldiam International Ltd,GOLDIAM,0-3000000,0-25,75-100
Jan 12 2023 05:30AM,Barak Valley Cements Ltd,BVCL,0-3000000,0-25,50-75
Jan 12 2023 05:30AM,Kapston Services Ltd,KAPSTON,0-3000000,25-50,50-75
Jan 12 2023 05:30AM,Bright Solar Ltd,BRIGHT,0-3000000,0-25,75-100
Jan 12 2023 05:30AM,The Anup Engineering Ltd,ANUP,0-3000000,25-50,50-75
