Nov 01 2023 05:30AM,Elecon Engineering Company Ltd,ELECON,0-3000000,0-25,50-75,Nov 01 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPP
Nov 01 2023 05:30AM,AIA Engineering Ltd,AIAENG,0-3000000,0-25,50-75,Nov 01 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCBPP
Nov 02 2023 05:30AM,Godrej Properties Ltd,GODREJPROP,0-3000000,0-25,50-75,Nov 02 2023 05:30AM,SuperTrendSuperTrendEWMPDCBPP
Nov 03 2023 05:30AM,Blue Star Ltd,BLUESTARCO,0-3000000,25-50,50-75,Nov 03 2023 05:30AM,SuperTrendRsaTrendTrianglePatternWithHAPDCB
Nov 03 2023 05:30AM,Sanghvi Movers Ltd,SANGHVIMOV,0-3000000,0-25,50-75,Nov 03 2023 05:30AM,SuperTrendSuperTrendEWMRsaTrend
Nov 03 2023 05:30AM,Brigade Enterprises Ltd,BRIGADE,0-3000000,0-25,50-75,Nov 03 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHA
Nov 06 2023 05:30AM,Phoenix Mills Ltd,PHOENIXLTD,0-3000000,25-50,50-75,Nov 06 2023 05:30AM,SuperTrendTrianglePatternWithHAPDCB
Nov 06 2023 05:30AM,Transport Corporation of India Ltd,TCI,0-3000000,25-50,50-75,Nov 06 2023 05:30AM,SuperTrendPDCB
Nov 06 2023 05:30AM,UltraTech Cement Ltd,ULTRACEMCO,0-3000000,0-25,50-75,Nov 06 2023 05:30AM,SuperTrendSuperTrendEWMPDCB
Nov 06 2023 05:30AM,Metropolis Healthcare Ltd,METROPOLIS,0-3000000,0-25,50-75,Nov 06 2023 05:30AM,SuperTrendSuperTrendEWMPDCB
Nov 07 2023 05:30AM,Marathon Nextgen Realty Ltd,MARATHON,0-3000000,0-25,50-75,Nov 07 2023 05:30AM,SuperTrendSuperTrendEWMRsaTrend
Nov 07 2023 05:30AM,Pokarna Ltd,POKARNA,0-3000000,25-50,50-75,Nov 07 2023 05:30AM,SuperTrendSuperTrendEWMPDCB
Nov 07 2023 05:30AM,Repco Home Finance Ltd,REPCOHOME,0-3000000,0-25,50-75,Nov 07 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCB
Nov 08 2023 05:30AM,Automotive Axles Ltd,AUTOAXLES,0-3000000,0-25,50-75,Nov 08 2023 05:30AM,SuperTrendTrianglePatternWithHA
Nov 08 2023 05:30AM,Aurobindo Pharma Ltd,AUROPHARMA,0-3000000,0-25,50-75,Nov 08 2023 05:30AM,SuperTrendTrianglePatternWithHA
Nov 08 2023 05:30AM,Welspun Corp Ltd,WELCORP,0-3000000,25-50,50-75,Nov 08 2023 05:30AM,SuperTrendTrianglePatternWithHAPDCB
Nov 08 2023 05:30AM,Dodla Dairy Ltd,DODLA,0-3000000,0-25,50-75,Nov 08 2023 05:30AM,SuperTrend
Nov 09 2023 05:30AM,BASF India Ltd,BASF,0-3000000,0-25,75-100,Nov 09 2023 05:30AM,SuperTrendSuperTrendEWM
Nov 09 2023 05:30AM,Elgi Equipments Ltd,ELGIEQUIP,0-3000000,0-25,50-75,Nov 09 2023 05:30AM,SuperTrendTrianglePatternWithHAPDCB
Nov 09 2023 05:30AM,Cartrade Tech Ltd,CARTRADE,0-3000000,25-50,50-75,Nov 09 2023 05:30AM,SuperTrendSuperTrendEWM
Nov 09 2023 05:30AM,Arvind Fashions Ltd,ARVINDFASN,0-3000000,0-25,50-75,Nov 09 2023 05:30AM,SuperTrend
Nov 10 2023 05:30AM,Subros Ltd,SUBROS,0-3000000,0-25,50-75,Nov 10 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHA
Nov 10 2023 05:30AM,Caplin Point Laboratories Ltd,CAPLIPOINT,0-3000000,0-25,50-75,Nov 10 2023 05:30AM,SuperTrendTrianglePatternWithHA
Nov 10 2023 05:30AM,Fortis Healthcare Ltd,FORTIS,0-3000000,0-25,50-75,Nov 10 2023 05:30AM,SuperTrendSuperTrendEWM
Nov 10 2023 05:30AM,Ramkrishna Forgings Ltd,RKFORGE,0-3000000,0-25,50-75,Nov 10 2023 05:30AM,SuperTrendSuperTrendEWM
Nov 16 2023 05:30AM,Max Healthcare Institute Ltd,MAXHEALTH,0-3000000,0-25,50-75,Nov 16 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCB
Nov 17 2023 05:30AM,Jindal Stainless Ltd,JSL,0-3000000,0-25,50-75,Nov 17 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCBPP
Nov 17 2023 05:30AM,Fiem Industries Ltd,FIEMIND,0-3000000,0-25,50-75,Nov 17 2023 05:30AM,SuperTrendSuperTrendEWMPDCB
Nov 20 2023 05:30AM,BF Utilities Ltd,BFUTILITIE,0-3000000,0-25,50-75,Nov 20 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCB
Nov 20 2023 05:30AM,Cyient Ltd,CYIENT,0-3000000,0-25,50-75,Nov 20 2023 05:30AM,SuperTrendSuperTrendEWMPDCB
Nov 20 2023 05:30AM,JSW Holdings Ltd,JSWHL,0-3000000,25-50,50-75,Nov 20 2023 05:30AM,SuperTrendSuperTrendEWMPDCB
Nov 20 2023 05:30AM,BF Investment Ltd,BFINVEST,0-3000000,0-25,50-75,Nov 20 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCBPP
Nov 20 2023 05:30AM,Jupiter Wagons Ltd,JWL,0-3000000,0-25,50-75,Nov 20 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCB
Nov 20 2023 05:30AM,Prataap Snacks Ltd,DIAMONDYD,0-3000000,0-25,50-75,Nov 20 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCB
