Nov 01 2023 05:30AM,AIA Engineering Ltd,AIAENG,0-3000000,0-25,50-75,Oct 19 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCBPP
Nov 01 2023 05:30AM,Solar Industries India Ltd,SOLARINDS,0-3000000,25-50,50-75,Oct 16 2023 05:30AM,TrianglePatternWithHA
Nov 01 2023 05:30AM,Skipper Ltd,SKIPPER,0-3000000,0-25,50-75,Sep 15 2023 05:30AM,TrianglePatternWithHA
Nov 02 2023 05:30AM,Godfrey Phillips India Ltd,GODFRYPHLP,0-3000000,0-25,50-75,Oct 19 2023 05:30AM,TrianglePatternWithHA
Nov 02 2023 05:30AM,Pitti Engineering Ltd,PITTIENG,0-3000000,0-25,50-75,Oct 20 2023 05:30AM,TrianglePatternWithHA
Nov 02 2023 05:30AM,Va Tech Wabag Ltd,WABAG,0-3000000,0-25,50-75,Oct 19 2023 05:30AM,TrianglePatternWithHAPDCBPP
Nov 02 2023 05:30AM,Rategain Travel Technologies Ltd,RATEGAIN,0-3000000,0-25,50-75,Oct 20 2023 05:30AM,TrianglePatternWithHA
Nov 03 2023 05:30AM,Blue Star Ltd,BLUESTARCO,0-3000000,25-50,50-75,Oct 20 2023 05:30AM,SuperTrendRsaTrendTrianglePatternWithHAPDCB
Nov 03 2023 05:30AM,JK Lakshmi Cement Ltd,JKLAKSHMI,0-3000000,0-25,50-75,Oct 18 2023 05:30AM,RsaTrendTrianglePatternWithHAPDCB
Nov 03 2023 05:30AM,Talbros Automotive Components Ltd,TALBROAUTO,0-3000000,0-25,50-75,Oct 19 2023 05:30AM,TrianglePatternWithHAPP
Nov 03 2023 05:30AM,TTK Healthcare Ltd,TTKHLTCARE,0-3000000,0-25,50-75,Oct 20 2023 05:30AM,TrianglePatternWithHA
Nov 03 2023 05:30AM,Power Finance Corporation Ltd,PFC,14000000-80000000,0-25,50-75,Oct 17 2023 05:30AM,TrianglePatternWithHA
Nov 03 2023 05:30AM,REC Ltd,RECLTD,14000000-80000000,25-50,50-75,Oct 17 2023 05:30AM,TrianglePatternWithHA
Nov 03 2023 05:30AM,Brigade Enterprises Ltd,BRIGADE,0-3000000,0-25,50-75,Oct 18 2023 05:30AM,SuperTrendSuperTrendEWMTrianglePatternWithHA
Nov 06 2023 05:30AM,Tata Coffee Ltd,TATACOFFEE,0-3000000,0-25,50-75,Oct 17 2023 05:30AM,TrianglePatternWithHA
Nov 06 2023 05:30AM,SRF Ltd,SRF,0-3000000,0-25,50-75,Oct 18 2023 05:30AM,TrianglePatternWithHAPDCBPP
Nov 06 2023 05:30AM,Privi Speciality Chemicals Ltd,PRIVISCL,0-3000000,0-25,50-75,Oct 12 2023 05:30AM,TrianglePatternWithHAPDCB
Nov 06 2023 05:30AM,Phoenix Mills Ltd,PHOENIXLTD,0-3000000,25-50,50-75,Oct 16 2023 05:30AM,SuperTrendTrianglePatternWithHAPDCB
