Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,STERTOOLS,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PARACABLES,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,OMINFRAL,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,UCOBANK,TopGainer10data.csv,14000000-8000000050-7575-100,5433,17,16,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,IRCON,TopGainer10data.csv,14000000-8000000050-7550-75,5433,3,3,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ADROITINFO,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,MAHABANK,TopGainer10data.csv,14000000-8000000050-7550-75,5433,3,3,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,IMFA,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,INDIANB,TopGainer10data.csv,0-300000050-7550-75,5433,109,94,PROGRESS
Nov 28 2022 05:30AM,Nov 28 2022 05:30AM,SHRIRAMCIT,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,AGARIND,TopGainer10data.csv,0-30000000-2525-50,5433,698,604,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,CYBERTECH,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,KCPSUGIND,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,MADHUCON,TopGainer10data.csv,0-30000000-2525-50,5433,698,604,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,APLAPOLLO,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
