ACC,MA100VS50,1,0
AEGISCHEM,MA100VS50,1,0
AMRUTANJAN,MA100VS50,1,0
APOLLOTYRE,MA100VS50,1,0
ARVIND,MA100VS50,2,0
ASHOKLEY,MA100VS50,1,0
ASIANHOTNR,MA100VS50,1,0
ASIANPAINT,MA100VS50,1,0
SKFINDIA,MA100VS50,2,0
ATUL,MA100VS50,2,0
BAJAJHLDNG,MA100VS50,1,0
BAJAJELEC,MA100VS50,1,0
FORCEMOT,MA100VS50,1,0
BANARISUG,MA100VS50,3,0
BASF,MA100VS50,2,0
BATAINDIA,MA100VS50,1,0
BAYERCROP,MA100VS50,1,0
BERGEPAINT,MA100VS50,1,0
BHARATGEAR,MA100VS50,1,0
BIRLACORPN,MA100VS50,1,0
BLUESTARCO,MA100VS50,1,0
BBTC,MA100VS50,1,0
BOMDYEING,MA100VS50,1,0
RELINFRA,MA100VS50,2,0
BORORENEW,MA100VS50,1,0
BRITANNIA,MA100VS50,1,0
CESC,MA100VS50,1,0
OAL,MA100VS50,2,0
GRAPHITE,MA100VS50,1,0
CARBORUNIV,MA100VS50,1,0
CEATLTD,MA100VS50,1,0
ITDCEM,MA100VS50,1,0
CENTENKA,MA100VS50,1,0
CENTURYTEX,MA100VS50,1,0
EXIDEIND,MA100VS50,1,0
DICIND,MA100VS50,1,0
CLNINDIA,MA100VS50,1,0
TATACOFFEE,MA100VS50,1,0
COSMOFIRST,MA100VS50,2,0
CGPOWER,MA100VS50,1,0
DCM,MA100VS50,2,0
DALMIASUG,MA100VS50,1,0
DECCANCE,MA100VS50,2,0
DEEPAKNTR,MA100VS50,2,0
DCW,MA100VS50,1,0
EIDPARRY,MA100VS50,1,0
PGHL,MA100VS50,1,0
EIHOTEL,MA100VS50,1,0
ELECON,MA100VS50,3,0
ELECTCAST,MA100VS50,2,0
ESCORTS,MA100VS50,2,0
EVERESTIND,MA100VS50,1,0
EXCELINDUS,MA100VS50,1,0
NESTLEIND,MA100VS50,1,0
GKWLIMITED,MA100VS50,1,0
DELTAMAGNT,MA100VS50,1,0
GABRIEL,MA100VS50,3,0
GRWRHITECH,MA100VS50,2,0
GLAXO,MA100VS50,2,0
GOACARBON,MA100VS50,2,0
FMGOETZE,MA100VS50,2,0
GOODYEAR,MA100VS50,2,0
KANSAINER,MA100VS50,3,0
SAREGAMA,MA100VS50,3,0
GESHIP,MA100VS50,1,0
GREAVESCOT,MA100VS50,1,0
GRINDWELL,MA100VS50,1,0
GOLDENTOBC,MA100VS50,2,0
SETCO,MA100VS50,1,0
GUJALKALI,MA100VS50,1,0
GSFC,MA100VS50,1,0
GRASIM,MA100VS50,1,0
HDFC,MA100VS50,1,0
HARRMALAYA,MA100VS50,2,0
ABB,MA100VS50,1,0
NOVARTIND,MA100VS50,2,0
HCC,MA100VS50,3,0
HINDMOTORS,MA100VS50,2,0
BAJAJHIND,MA100VS50,1,0
AGI,MA100VS50,2,0
HINDALCO,MA100VS50,1,0
HINDCOMPOS,MA100VS50,3,0
HINDUNILVR,MA100VS50,1,0
SANOFI,MA100VS50,2,0
HLVLTD,MA100VS50,2,0
HIL,MA100VS50,1,0
ZENSARTECH,MA100VS50,1,0
GOCLCORP,MA100VS50,1,0
AKZOINDIA,MA100VS50,1,0
INDIACEM,MA100VS50,1,0
INDIANCARD,MA100VS50,1,0
IFBIND,MA100VS50,1,0
INDHOTEL,MA100VS50,1,0
INDIANHUME,MA100VS50,2,0
LINDEINDIA,MA100VS50,1,0
GILLETTE,MA100VS50,1,0
CASTROLIND,MA100VS50,2,0
INGERRAND,MA100VS50,1,0
TATAINVEST,MA100VS50,3,0
IONEXCHANG,MA100VS50,1,0
TATASTLLP,MA100VS50,1,0
ITC,MA100VS50,1,0
IVP,MA100VS50,1,0
JBCHEPHARM,MA100VS50,1,0
JAYSREETEA,MA100VS50,1,0
KCP,MA100VS50,2,0
KSL,MA100VS50,1,0
WHIRLPOOL,MA100VS50,1,0
KOTARISUG,MA100VS50,2,0
TRENT,MA100VS50,1,0
LAXMIMACH,MA100VS50,1,0
MANUGRAPH,MA100VS50,2,0
RAMCOCEM,MA100VS50,1,0
MANGLMCEM,MA100VS50,1,0
MFSL,MA100VS50,1,0
BOSCHLTD,MA100VS50,1,0
PENINLAND,MA100VS50,2,0
MRF,MA100VS50,1,0
HEIDELBERG,MA100VS50,2,0
NCLIND,MA100VS50,1,0
NELCO,MA100VS50,1,0
PEL,MA100VS50,1,0
