ASHOKLEY,MA200VS100,1,0
ASIANHOTNR,MA200VS100,1,0
ASIANPAINT,MA200VS100,1,0
SKFINDIA,MA200VS100,1,0
ATUL,MA200VS100,1,0
BAJAJHLDNG,MA200VS100,1,0
BAJAJELEC,MA200VS100,1,0
FORCEMOT,MA200VS100,1,0
BANARISUG,MA200VS100,1,0
BASF,MA200VS100,1,0
BATAINDIA,MA200VS100,1,0
BERGEPAINT,MA200VS100,1,0
BIRLACORPN,MA200VS100,1,0
BLISSGVS,MA200VS100,1,0
BBTC,MA200VS100,1,0
RELINFRA,MA200VS100,1,0
BORORENEW,MA200VS100,1,0
BRITANNIA,MA200VS100,1,0
OAL,MA200VS100,1,0
GRAPHITE,MA200VS100,1,0
DICIND,MA200VS100,1,0
CLNINDIA,MA200VS100,1,0
TATACOFFEE,MA200VS100,2,0
COSMOFIRST,MA200VS100,1,0
CGPOWER,MA200VS100,1,0
DCM,MA200VS100,2,0
DALMIASUG,MA200VS100,1,0
DECCANCE,MA200VS100,1,0
DEEPAKNTR,MA200VS100,1,0
EIDPARRY,MA200VS100,1,0
PGHL,MA200VS100,1,0
EPL,MA200VS100,1,0
EVERESTIND,MA200VS100,1,0
EXCELINDUS,MA200VS100,1,0
GKWLIMITED,MA200VS100,1,0
DELTAMAGNT,MA200VS100,1,0
GABRIEL,MA200VS100,3,0
GRWRHITECH,MA200VS100,1,0
GLAXO,MA200VS100,1,0
FMGOETZE,MA200VS100,1,0
GOODYEAR,MA200VS100,1,0
KANSAINER,MA200VS100,1,0
GREAVESCOT,MA200VS100,1,0
GRINDWELL,MA200VS100,1,0
GOLDENTOBC,MA200VS100,1,0
SETCO,MA200VS100,1,0
GUJALKALI,MA200VS100,1,0
HARRMALAYA,MA200VS100,1,0
ABB,MA200VS100,1,0
NOVARTIND,MA200VS100,1,0
HCC,MA200VS100,1,0
HINDMOTORS,MA200VS100,2,0
BAJAJHIND,MA200VS100,2,0
AGI,MA200VS100,1,0
HINDALCO,MA200VS100,1,0
HINDUNILVR,MA200VS100,1,0
SANOFI,MA200VS100,1,0
ZENSARTECH,MA200VS100,1,0
AKZOINDIA,MA200VS100,1,0
INDIANCARD,MA200VS100,2,0
IFBIND,MA200VS100,1,0
INDHOTEL,MA200VS100,1,0
INDIANHUME,MA200VS100,1,0
GILLETTE,MA200VS100,1,0
TATAINVEST,MA200VS100,1,0
IONEXCHANG,MA200VS100,1,0
JBCHEPHARM,MA200VS100,1,0
JKTYRE,MA200VS100,1,0
JAYSREETEA,MA200VS100,1,0
KCP,MA200VS100,1,0
KESORAMIND,MA200VS100,1,0
KIRLOSBROS,MA200VS100,1,0
KOTARISUG,MA200VS100,1,0
KSB,MA200VS100,1,0
MANUGRAPH,MA200VS100,1,0
RAMCOCEM,MA200VS100,1,0
MANGLMCEM,MA200VS100,1,0
MFSL,MA200VS100,1,0
MODIRUBBER,MA200VS100,2,0
PENINLAND,MA200VS100,1,0
MUKANDLTD,MA200VS100,1,0
HEIDELBERG,MA200VS100,1,0
NCLIND,MA200VS100,1,0
NELCO,MA200VS100,1,0
ORIENTABRA,MA200VS100,1,0
ORIENTHOT,MA200VS100,1,0
PFIZER,MA200VS100,1,0
PRAKASH,MA200VS100,1,0
AMJLAND,MA200VS100,1,0
RAYMOND,MA200VS100,1,0
RELIANCE,MA200VS100,1,0
REVATHI,MA200VS100,1,0
VEDL,MA200VS100,1,0
SHALPAINTS,MA200VS100,1,0
SHREDIGCEM,MA200VS100,1,0
SRF,MA200VS100,1,0
SIYSIL,MA200VS100,1,0
SPIC,MA200VS100,1,0
TVSSRICHAK,MA200VS100,1,0
JKLAKSHMI,MA200VS100,1,0
SUNDRMBRAK,MA200VS100,2,0
SUNDRMFAST,MA200VS100,1,0
SUNDARMFIN,MA200VS100,1,0
TALBROAUTO,MA200VS100,1,0
TATACONSUM,MA200VS100,1,0
EVEREADY,MA200VS100,1,0
UNIVCABLES,MA200VS100,1,0
VOLTAS,MA200VS100,2,0
WALCHANNAG,MA200VS100,2,0
ZUARIIND,MA200VS100,1,0
AUTOAXLES,MA200VS100,1,0
ALKYLAMINE,MA200VS100,1,0
BINDALAGRO,MA200VS100,1,0
DYNAMATECH,MA200VS100,1,0
LYKALABS,MA200VS100,1,0
RSWM,MA200VS100,1,0
VINDHYATEL,MA200VS100,1,0
ANDREWYU,MA200VS100,1,0
BALMLAWRIE,MA200VS100,1,0
DVL,MA200VS100,2,0
KANORICHEM,MA200VS100,1,0
OCCL,MA200VS100,1,0
TTKHLTCARE,MA200VS100,1,0
ADORWELD,MA200VS100,1,0
ORICONENT,MA200VS100,2,0
SUDARSCHEM,MA200VS100,1,0
WINDMACHIN,MA200VS100,1,0
BSL,MA200VS100,1,0
IFBAGRO,MA200VS100,1,0
HIMATSEIDE,MA200VS100,1,0
INEOSSTYRO,MA200VS100,1,0
GMMPFAUDLR,MA200VS100,2,0
GANDHITUBE,MA200VS100,1,0
KANPRPLA,MA200VS100,1,0
VTL,MA200VS100,1,0
NAHARSPING,MA200VS100,1,0
FIBERWEB,MA200VS100,1,0
RAIN,MA200VS100,1,0
JINDALSAW,MA200VS100,1,0
SHANTIGEAR,MA200VS100,1,0
TAINWALCHM,MA200VS100,1,0
EUROTEXIND,MA200VS100,2,0
HIRECT,MA200VS100,1,0
UCALFUEL,MA200VS100,1,0
GRPLTD,MA200VS100,1,0
SURYALAXMI,MA200VS100,1,0
MAHAPEXLTD,MA200VS100,1,0
YUKEN,MA200VS100,1,0
HMT,MA200VS100,1,0
WANBURY,MA200VS100,1,0
EIMCOELECO,MA200VS100,1,0
GUJRAFFIA,MA200VS100,1,0
ORIENTLTD,MA200VS100,1,0
MPHASIS,MA200VS100,1,0
IGARASHI,MA200VS100,1,0
PRAJIND,MA200VS100,1,0
STEELCAS,MA200VS100,1,0
PITTIENG,MA200VS100,1,0
KIRLFER,MA200VS100,1,0
VAKRANGEE,MA200VS100,1,0
SPLIL,MA200VS100,1,0
KRITI,MA200VS100,1,0
SPLPETRO,MA200VS100,1,0
MAHASTEEL,MA200VS100,1,0
GUJAPOLLO,MA200VS100,1,0
TORNTPHARM,MA200VS100,1,0
ASAL,MA200VS100,1,0
HLEGLAS,MA200VS100,1,0
FEDERALBNK,MA200VS100,1,0
BAJFINANCE,MA200VS100,1,0
NEULANDLAB,MA200VS100,2,0
ARROWGREEN,MA200VS100,1,0
MMFL,MA200VS100,1,0
PODDARMENT,MA200VS100,1,0
RSSOFTWARE,MA200VS100,1,0
SANGHIIND,MA200VS100,1,0
ZODIACLOTH,MA200VS100,1,0
MAYURUNIQ,MA200VS100,1,0
AKSHARCHEM,MA200VS100,1,0
CCHHL,MA200VS100,2,0
MANORG,MA200VS100,1,0
NRAIL,MA200VS100,1,0
PRIMESECU,MA200VS100,1,0
NXTDIGITAL,MA200VS100,1,0
INDSWFTLTD,MA200VS100,1,0
KEYFINSERV,MA200VS100,1,0
TPLPLASTEH,MA200VS100,1,0
TIMESGTY,MA200VS100,1,0
TOKYOPLAST,MA200VS100,1,0
JINDALPOLY,MA200VS100,1,0
HESTERBIO,MA200VS100,1,0
ROTO,MA200VS100,1,0
SDBL,MA200VS100,1,0
MHLXMIRU,MA200VS100,1,0
WEBELSOLAR,MA200VS100,1,0
JMCPROJECT,MA200VS100,1,0
RAJRATAN,MA200VS100,1,0
RAMANEWS,MA200VS100,1,0
ARIHANTCAP,MA200VS100,1,0
ARENTERP,MA200VS100,1,0
HIKAL,MA200VS100,1,0
BIL,MA200VS100,1,0
HERITGFOOD,MA200VS100,1,0
SHREYAS,MA200VS100,1,0
DAMODARIND,MA200VS100,2,0
ASTRAMICRO,MA200VS100,1,0
GOLDIAM,MA200VS100,1,0
NGLFINE,MA200VS100,1,0
ASALCBR,MA200VS100,1,0
KITEX,MA200VS100,1,0
NATCOPHARM,MA200VS100,1,0
PANAMAPET,MA200VS100,1,0
CONFIPET,MA200VS100,1,0
PRSMJOHNSN,MA200VS100,1,0
BANARBEADS,MA200VS100,1,0
JSWSTEEL,MA200VS100,1,0
21STCENMGM,MA200VS100,1,0
CHEVIOT,MA200VS100,1,0
SANGHVIMOV,MA200VS100,1,0
SELAN,MA200VS100,1,0
CSLFINANCE,MA200VS100,1,0
CCL,MA200VS100,1,0
CLSEL,MA200VS100,1,0
LAOPALA,MA200VS100,1,0
KELLTONTEC,MA200VS100,1,0
ASIANENE,MA200VS100,1,0
NRBBEARING,MA200VS100,1,0
UGARSUGAR,MA200VS100,1,0
GOODLUCK,MA200VS100,1,0
RELAXO,MA200VS100,2,0
STERTOOLS,MA200VS100,1,0
PARACABLES,MA200VS100,1,0
NILAINFRA,MA200VS100,1,0
CUPID,MA200VS100,1,0
REMSONSIND,MA200VS100,1,0
BALAMINES,MA200VS100,1,0
OMINFRAL,MA200VS100,1,0
OIL,MA200VS100,1,0
GICRE,MA200VS100,1,0
IRCON,MA200VS100,1,0
SHRIPISTON,MA200VS100,1,0
HAVISHA,MA200VS100,3,0
DHANBANK,MA200VS100,2,0
INDUSINDBK,MA200VS100,1,0
CENTRALBK,MA200VS100,1,0
MAHABANK,MA200VS100,1,0
ROSSELLIND,MA200VS100,2,0
COCHINSHIP,MA200VS100,1,0
JKPAPER,MA200VS100,1,0
PILANIINVS,MA200VS100,1,0
MEDICAMEQ,MA200VS100,1,0
STEELCITY,MA200VS100,1,0
SUPRAJIT,MA200VS100,1,0
GEOJITFSL,MA200VS100,1,0
ARMANFIN,MA200VS100,1,0
BEARDSELL,MA200VS100,1,0
NUCLEUS,MA200VS100,2,0
EMAMILTD,MA200VS100,1,0
BYKE,MA200VS100,1,0
NBIFIN,MA200VS100,1,0
HISARMETAL,MA200VS100,1,0
ALMONDZ,MA200VS100,1,0
SIGIND,MA200VS100,1,0
JOCIL,MA200VS100,1,0
SWELECTES,MA200VS100,1,0
VIKASPROP,MA200VS100,2,0
SMCGLOBAL,MA200VS100,1,0
SUNTECK,MA200VS100,1,0
VIJIFIN,MA200VS100,2,0
CUB,MA200VS100,1,0
RESPONIND,MA200VS100,1,0
GALAXYSURF,MA200VS100,1,0
PRAENG,MA200VS100,1,0
AGARIND,MA200VS100,1,0
LCCINFOTEC,MA200VS100,1,0
MODISONLTD,MA200VS100,1,0
GENCON,MA200VS100,1,0
BESTAGRO,MA200VS100,1,0
WOCKPHARMA,MA200VS100,1,0
UMESLTD,MA200VS100,1,0
MEGASOFT,MA200VS100,1,0
AURIONPRO,MA200VS100,1,0
NTPC,MA200VS100,1,0
LICI,MA200VS100,1,0
