ACC,SuperTrend,3,1
BERGEPAINT,SuperTrend,1,0
BHARATFORG,SuperTrend,2,1
GRAPHITE,SuperTrend,1,0
EXIDEIND,SuperTrend,2,0
CIPLA,SuperTrend,1,0
COROMANDEL,SuperTrend,2,0
EIHOTEL,SuperTrend,2,1
ELECON,SuperTrend,2,1
FINCABLES,SuperTrend,3,2
AGI,SuperTrend,2,1
ZENSARTECH,SuperTrend,1,0
INDIACEM,SuperTrend,1,0
IFBIND,SuperTrend,1,1
TRENT,SuperTrend,2,1
MFSL,SuperTrend,2,0
PEL,SuperTrend,2,0
SURYAROSNI,SuperTrend,2,1
RALLIS,SuperTrend,3,0
RAYMOND,SuperTrend,1,1
SRF,SuperTrend,3,1
TATACHEM,SuperTrend,3,1
TATAPOWER,SuperTrend,3,0
TATAMOTORS,SuperTrend,2,1
TIRUMALCHM,SuperTrend,3,0
UNICHEMLAB,SuperTrend,2,2
VOLTAS,SuperTrend,3,0
VIPIND,SuperTrend,2,1
VINDHYATEL,SuperTrend,3,2
SUDARSCHEM,SuperTrend,1,1
GMMPFAUDLR,SuperTrend,3,0
MPHASIS,SuperTrend,3,1
PRAJIND,SuperTrend,3,3
AVANTIFEED,SuperTrend,1,1
MAYURUNIQ,SuperTrend,3,1
LICHSGFIN,SuperTrend,2,1
HIKAL,SuperTrend,2,0
KALPATPOWR,SuperTrend,2,1
AUROPHARMA,SuperTrend,1,0
NATCOPHARM,SuperTrend,2,0
SANGHVIMOV,SuperTrend,1,1
POONAWALLA,SuperTrend,2,1
SHILPAMED,SuperTrend,3,0
OIL,SuperTrend,3,1
GICRE,SuperTrend,1,0
CSBBANK,SuperTrend,1,0
HCLTECH,SuperTrend,3,1
JKPAPER,SuperTrend,1,1
KTKBANK,SuperTrend,2,0
RBLBANK,SuperTrend,4,1
KRBL,SuperTrend,2,0
ZYDUSWELL,SuperTrend,2,0
TIPSINDLTD,SuperTrend,2,1
NTPC,SuperTrend,2,1
PFC,SuperTrend,3,3
APLAPOLLO,SuperTrend,2,1
KIOCL,SuperTrend,1,0
MARICO,SuperTrend,2,1
GOKEX,SuperTrend,3,2
HATSUN,SuperTrend,1,0
NEWGEN,SuperTrend,1,1
JYOTHYLAB,SuperTrend,1,0
BIOCON,SuperTrend,2,0
ACCELYA,SuperTrend,4,0
DOLLAR,SuperTrend,1,0
VAIBHAVGBL,SuperTrend,3,1
PERSISTENT,SuperTrend,4,2
TORNTPOWER,SuperTrend,4,1
ADVENZYMES,SuperTrend,1,0
RSYSTEMS,SuperTrend,2,1
MAHLIFE,SuperTrend,2,1
ZYDUSLIFE,SuperTrend,2,0
OLECTRA,SuperTrend,2,1
AIAENG,SuperTrend,3,0
JBMA,SuperTrend,3,1
LXCHEM,SuperTrend,2,1
VBL,SuperTrend,2,0
JSL,SuperTrend,1,0
COFORGE,SuperTrend,2,0
CHALET,SuperTrend,1,0
SAKSOFT,SuperTrend,2,0
POLYCAB,SuperTrend,2,1
ACE,SuperTrend,1,0
ASTRAL,SuperTrend,2,0
MOTILALOFS,SuperTrend,1,0
BRIGADE,SuperTrend,1,1
KNRCON,SuperTrend,2,0
NAZARA,SuperTrend,1,0
KIRLOSENG,SuperTrend,2,1
SPANDANA,SuperTrend,1,1
MTARTECH,SuperTrend,1,1
UJJIVAN,SuperTrend,3,0
TEJASNET,SuperTrend,1,1
CREDITACC,SuperTrend,1,0
SIS,SuperTrend,1,1
PGEL,SuperTrend,2,2
ANGELONE,SuperTrend,4,2
APLLTD,SuperTrend,1,1
RHIM,SuperTrend,2,0
HCG,SuperTrend,1,1
WONDERLA,SuperTrend,2,0
GULFOILLUB,SuperTrend,2,0
LAURUSLABS,SuperTrend,2,1
CAMS,SuperTrend,2,1
INTELLECT,SuperTrend,3,0
CROMPTON,SuperTrend,1,1
ANURAS,SuperTrend,1,0
MAXVIL,SuperTrend,1,0
PRICOLLTD,SuperTrend,3,1
BANDHANBNK,SuperTrend,2,1
ASTERDM,SuperTrend,1,1
PSPPROJECT,SuperTrend,1,0
DALBHARAT,SuperTrend,3,1
SHAREINDIA,SuperTrend,2,0
HOMEFIRST,SuperTrend,2,0
ROUTE,SuperTrend,2,0
KPITTECH,SuperTrend,3,0
SIRCA,SuperTrend,1,0
FLUOROCHEM,SuperTrend,3,1
SUVENPHAR,SuperTrend,1,0
JUBLINGREA,SuperTrend,3,0
DEEPAKNTR,SuperTrend,3,0
GESHIP,SuperTrend,1,1
PEL,SuperTrend,2,0
TATACHEM,SuperTrend,4,1
TATAPOWER,SuperTrend,3,0
TATAMOTORS,SuperTrend,2,1
POWERGRID,SuperTrend,5,1
HCLTECH,SuperTrend,3,1
TVSMOTOR,SuperTrend,2,1
HAL,SuperTrend,3,0
GODREJPROP,SuperTrend,3,1
MCX,SuperTrend,3,2
BRIGADE,SuperTrend,1,1
MASFIN,SuperTrend,2,1
DEEPAKNTR,SuperTrend,3,0
HCLTECH,SuperTrend,3,1
