DEEPAKNTR,RsaTrend,13,4
GESHIP,RsaTrend,21,5
PEL,RsaTrend,39,14
TATACHEM,RsaTrend,19,4
TATAPOWER,RsaTrend,8,5
TATAMOTORS,RsaTrend,16,3
POWERGRID,RsaTrend,14,3
HCLTECH,RsaTrend,19,5
TVSMOTOR,RsaTrend,24,8
HAL,RsaTrend,9,1
GODREJPROP,RsaTrend,30,12
MCX,RsaTrend,38,10
CHALET,RsaTrend,24,7
BRIGADE,RsaTrend,30,11
MASFIN,RsaTrend,8,1
DEEPAKNTR,RsaTrend,13,4
HCLTECH,RsaTrend,19,5
GODREJPROP,RsaTrend,30,12
DIXON,RsaTrend,5,3
MAHLOG,RsaTrend,12,3
MASFIN,RsaTrend,8,1
KTKBANK,RsaTrend,19,7
KIRLOSBROS,RsaTrend,8,3
MARATHON,RsaTrend,15,3
KTKBANK,RsaTrend,19,11
SATIN,RsaTrend,24,2
RAMKY,RsaTrend,8,4
UJJIVAN,RsaTrend,5,4
SUVENPHAR,RsaTrend,36,5
ANDHRAPAP,RsaTrend,22,3
BALKRISIND,RsaTrend,12,4
BLUESTARCO,RsaTrend,13,5
KIRLOSBROS,RsaTrend,8,3
GODFRYPHLP,RsaTrend,12,2
MARATHON,RsaTrend,16,2
LICHSGFIN,RsaTrend,11,2
CSBBANK,RsaTrend,24,5
INDIANB,RsaTrend,13,4
NUCLEUS,RsaTrend,11,5
DLF,RsaTrend,30,13
RAMCOSYS,RsaTrend,10,6
GRANULES,RsaTrend,20,5
PRESTIGE,RsaTrend,11,3
MGL,RsaTrend,15,5
MIDHANI,RsaTrend,12,8
SATIN,RsaTrend,25,3
STAR,RsaTrend,15,2
RECLTD,RsaTrend,21,10
TANLA,RsaTrend,11,4
SAKSOFT,RsaTrend,34,12
SOBHA,RsaTrend,20,5
RAMKY,RsaTrend,9,4
UJJIVAN,RsaTrend,5,4
KALYANKJIL,RsaTrend,17,3
CARTRADE,RsaTrend,1,0
KPITTECH,RsaTrend,13,4
SUVENPHAR,RsaTrend,35,5
ANDHRAPAP,RsaTrend,23,3
BALKRISIND,RsaTrend,12,4
BLUESTARCO,RsaTrend,13,5
EICHERMOT,RsaTrend,12,3
ELECON,RsaTrend,7,4
EVERESTIND,RsaTrend,3,0
GRASIM,RsaTrend,43,16
HEG,RsaTrend,13,2
KIRLOSBROS,RsaTrend,8,3
MANGLMCEM,RsaTrend,9,2
BOSCHLTD,RsaTrend,12,5
SURYAROSNI,RsaTrend,21,5
SUNDARMFIN,RsaTrend,12,1
CHOLAHLDNG,RsaTrend,11,3
GODFRYPHLP,RsaTrend,12,2
MARATHON,RsaTrend,16,2
VIPIND,RsaTrend,5,1
TI,RsaTrend,8,3
PITTIENG,RsaTrend,6,3
SPLPETRO,RsaTrend,19,6
BAJFINANCE,RsaTrend,12,2
LICHSGFIN,RsaTrend,11,2
HERITGFOOD,RsaTrend,10,2
GICHSGFIN,RsaTrend,12,3
KITEX,RsaTrend,15,6
SANGHVIMOV,RsaTrend,19,6
CSBBANK,RsaTrend,24,5
JKPAPER,RsaTrend,16,2
KTKBANK,RsaTrend,19,8
RBLBANK,RsaTrend,19,7
INDIANB,RsaTrend,13,4
NUCLEUS,RsaTrend,11,5
DLF,RsaTrend,30,13
WELCORP,RsaTrend,10,2
TIPSINDLTD,RsaTrend,7,3
RAMCOSYS,RsaTrend,28,11
GRANULES,RsaTrend,20,5
POKARNA,RsaTrend,23,9
MGL,RsaTrend,15,5
MIDHANI,RsaTrend,13,8
JYOTHYLAB,RsaTrend,26,7
DOLLAR,RsaTrend,9,2
SATIN,RsaTrend,25,3
STAR,RsaTrend,14,2
RECLTD,RsaTrend,21,10
ADVENZYMES,RsaTrend,21,5
IGL,RsaTrend,13,2
HDFCAMC,RsaTrend,10,3
WELENT,RsaTrend,12,6
CIGNITITEC,RsaTrend,18,4
IIFL,RsaTrend,13,5
PRECAM,RsaTrend,12,3
UTTAMSUGAR,RsaTrend,9,3
TANLA,RsaTrend,12,4
REPCOHOME,RsaTrend,39,7
SKIPPER,RsaTrend,17,3
SAKSOFT,RsaTrend,33,12
POLYCAB,RsaTrend,4,2
KKCL,RsaTrend,13,6
SOBHA,RsaTrend,20,5
MOTILALOFS,RsaTrend,27,8
JKIL,RsaTrend,21,8
RAMKY,RsaTrend,9,4
SPANDANA,RsaTrend,11,2
UJJIVAN,RsaTrend,5,4
DBL,RsaTrend,7,1
SIS,RsaTrend,10,3
SHALBY,RsaTrend,28,9
INOXWIND,RsaTrend,18,4
PARAGMILK,RsaTrend,13,5
LAURUSLABS,RsaTrend,15,6
CARTRADE,RsaTrend,1,0
METROPOLIS,RsaTrend,42,15
PRICOLLTD,RsaTrend,23,4
SHAREINDIA,RsaTrend,18,4
KPITTECH,RsaTrend,13,4
KRSNAA,RsaTrend,2,1
LIKHITHA,RsaTrend,21,7
SUVENPHAR,RsaTrend,36,5
GLS,RsaTrend,4,1
VIJAYA,RsaTrend,1,0
ANDHRAPAP,RsaTrend,23,3
BALKRISIND,RsaTrend,12,4
BLUESTARCO,RsaTrend,13,5
EICHERMOT,RsaTrend,12,3
ELECON,RsaTrend,6,4
EVERESTIND,RsaTrend,3,0
NESTLEIND,RsaTrend,24,5
GABRIEL,RsaTrend,19,6
GESHIP,RsaTrend,21,8
HEROMOTOCO,RsaTrend,20,6
HEG,RsaTrend,13,2
ZENSARTECH,RsaTrend,31,11
WHIRLPOOL,RsaTrend,11,3
KSB,RsaTrend,17,3
BOSCHLTD,RsaTrend,12,5
SUNDARMFIN,RsaTrend,11,1
TALBROAUTO,RsaTrend,12,3
UNIVCABLES,RsaTrend,44,13
WSTCSTPAPR,RsaTrend,11,3
GODFRYPHLP,RsaTrend,12,2
MARATHON,RsaTrend,15,1
PATANJALI,RsaTrend,12,5
VIPIND,RsaTrend,5,1
GMMPFAUDLR,RsaTrend,23,3
TI,RsaTrend,9,3
PRAJIND,RsaTrend,17,7
PITTIENG,RsaTrend,5,2
SPLPETRO,RsaTrend,19,6
BAJFINANCE,RsaTrend,12,2
MAYURUNIQ,RsaTrend,12,5
LICHSGFIN,RsaTrend,11,2
CAPLIPOINT,RsaTrend,17,4
GICHSGFIN,RsaTrend,12,3
KITEX,RsaTrend,15,6
KEI,RsaTrend,25,9
SANGHVIMOV,RsaTrend,19,6
OIL,RsaTrend,18,6
POWERGRID,RsaTrend,15,3
CSBBANK,RsaTrend,24,5
JKPAPER,RsaTrend,16,2
KTKBANK,RsaTrend,19,9
RBLBANK,RsaTrend,20,7
INDIANB,RsaTrend,12,4
NUCLEUS,RsaTrend,11,5
PHOENIXLTD,RsaTrend,34,13
DLF,RsaTrend,30,13
TVSMOTOR,RsaTrend,23,7
COALINDIA,RsaTrend,21,3
APLAPOLLO,RsaTrend,22,5
RAMCOSYS,RsaTrend,28,12
GRANULES,RsaTrend,20,5
MAZDOCK,RsaTrend,10,4
GOKEX,RsaTrend,5,2
CARERATING,RsaTrend,17,5
PRESTIGE,RsaTrend,10,3
MGL,RsaTrend,15,5
NEWGEN,RsaTrend,13,3
MIDHANI,RsaTrend,13,8
JUBLFOOD,RsaTrend,14,0
ACCELYA,RsaTrend,27,6
BHARTIARTL,RsaTrend,14,5
SATIN,RsaTrend,25,2
PNBHOUSING,RsaTrend,23,6
BSOFT,RsaTrend,15,5
STAR,RsaTrend,15,2
ADVENZYMES,RsaTrend,21,5
TRIVENI,RsaTrend,12,4
CDSL,RsaTrend,22,6
BSE,RsaTrend,9,2
HDFCAMC,RsaTrend,10,3
WELENT,RsaTrend,12,5
CIGNITITEC,RsaTrend,18,4
IIFL,RsaTrend,13,5
UTIAMC,RsaTrend,42,9
