ACC,MA50VS20,71,53
AEGISCHEM,MA50VS20,71,50
AMRUTANJAN,MA50VS20,81,64
ANDHRAPAP,MA50VS20,76,57
APOLLOTYRE,MA50VS20,67,55
ARVIND,MA50VS20,64,44
ASHOKLEY,MA50VS20,63,52
ASIANHOTNR,MA50VS20,91,62
ASIANPAINT,MA50VS20,69,55
SKFINDIA,MA50VS20,59,49
ASTRAZEN,MA50VS20,66,55
ATUL,MA50VS20,65,50
BAJAJHLDNG,MA50VS20,73,57
BAJAJELEC,MA50VS20,67,53
FORCEMOT,MA50VS20,74,53
BALKRISIND,MA50VS20,67,54
BANARISUG,MA50VS20,77,57
BASF,MA50VS20,62,44
BATAINDIA,MA50VS20,60,45
BAYERCROP,MA50VS20,81,55
BERGEPAINT,MA50VS20,72,53
BBL,MA50VS20,61,43
BHARATFORG,MA50VS20,66,52
BHARATGEAR,MA50VS20,73,52
BIRLACORPN,MA50VS20,64,48
BLISSGVS,MA50VS20,62,48
BLUESTARCO,MA50VS20,73,60
BBTC,MA50VS20,72,55
BOMDYEING,MA50VS20,68,51
RELINFRA,MA50VS20,64,47
ABBOTINDIA,MA50VS20,64,47
BORORENEW,MA50VS20,70,49
BRITANNIA,MA50VS20,65,50
CESC,MA50VS20,78,54
OAL,MA50VS20,74,62
GRAPHITE,MA50VS20,71,55
CARBORUNIV,MA50VS20,66,49
CEATLTD,MA50VS20,71,56
ITDCEM,MA50VS20,70,55
CENTENKA,MA50VS20,63,47
CENTURYTEX,MA50VS20,64,44
EXIDEIND,MA50VS20,64,45
CIPLA,MA50VS20,74,55
DICIND,MA50VS20,89,62
COLPAL,MA50VS20,68,54
CLNINDIA,MA50VS20,72,56
TATACOFFEE,MA50VS20,74,58
COROMANDEL,MA50VS20,78,61
COSMOFIRST,MA50VS20,19,15
CGPOWER,MA50VS20,60,42
DCM,MA50VS20,62,40
DALMIASUG,MA50VS20,64,54
DECCANCE,MA50VS20,62,44
DEEPAKFERT,MA50VS20,63,46
DEEPAKNTR,MA50VS20,67,50
DCW,MA50VS20,73,49
EIDPARRY,MA50VS20,79,61
PGHL,MA50VS20,61,49
EIHOTEL,MA50VS20,77,57
ELECON,MA50VS20,71,55
ELECTCAST,MA50VS20,69,49
ELGIEQUIP,MA50VS20,67,49
ESCORTS,MA50VS20,61,48
EPL,MA50VS20,67,57
EVERESTIND,MA50VS20,72,53
EXCELINDUS,MA50VS20,64,56
FINCABLES,MA50VS20,66,46
NESTLEIND,MA50VS20,68,60
GKWLIMITED,MA50VS20,97,54
DELTAMAGNT,MA50VS20,74,49
GABRIEL,MA50VS20,67,54
GRWRHITECH,MA50VS20,46,42
GARFIBRES,MA50VS20,75,56
GLAXO,MA50VS20,76,53
GOACARBON,MA50VS20,66,50
FMGOETZE,MA50VS20,82,60
GOODYEAR,MA50VS20,73,57
KANSAINER,MA50VS20,72,58
SAREGAMA,MA50VS20,73,53
GESHIP,MA50VS20,77,65
GREAVESCOT,MA50VS20,63,47
GRINDWELL,MA50VS20,76,59
GOLDENTOBC,MA50VS20,82,62
GNFC,MA50VS20,65,55
SETCO,MA50VS20,77,49
GUJALKALI,MA50VS20,62,51
AMBUJACEM,MA50VS20,67,51
GSFC,MA50VS20,67,49
GRASIM,MA50VS20,69,52
HDFC,MA50VS20,65,51
HARRMALAYA,MA50VS20,70,55
HEROMOTOCO,MA50VS20,73,55
ABB,MA50VS20,70,52
NOVARTIND,MA50VS20,76,55
HCC,MA50VS20,66,40
HINDMOTORS,MA50VS20,67,40
BAJAJHIND,MA50VS20,61,37
