ACC,MA100VS50,18,15
AEGISCHEM,MA100VS50,19,18
AMRUTANJAN,MA100VS50,17,14
ANDHRAPAP,MA100VS50,19,13
APOLLOTYRE,MA100VS50,12,8
ARVIND,MA100VS50,16,14
ASHOKLEY,MA100VS50,19,15
ASIANHOTNR,MA100VS50,21,17
ASIANPAINT,MA100VS50,19,13
SKFINDIA,MA100VS50,16,13
ASTRAZEN,MA100VS50,21,15
ATUL,MA100VS50,19,14
BAJAJHLDNG,MA100VS50,16,14
BAJAJELEC,MA100VS50,16,10
FORCEMOT,MA100VS50,16,14
BALKRISIND,MA100VS50,15,14
BANARISUG,MA100VS50,17,14
BASF,MA100VS50,16,9
BATAINDIA,MA100VS50,22,20
BAYERCROP,MA100VS50,14,12
BERGEPAINT,MA100VS50,17,14
BBL,MA100VS50,16,14
BHARATFORG,MA100VS50,17,13
BHARATGEAR,MA100VS50,20,17
BIRLACORPN,MA100VS50,20,18
BLISSGVS,MA100VS50,15,13
BLUESTARCO,MA100VS50,17,12
BBTC,MA100VS50,17,14
BOMDYEING,MA100VS50,20,16
RELINFRA,MA100VS50,15,12
ABBOTINDIA,MA100VS50,13,12
BORORENEW,MA100VS50,18,13
BRITANNIA,MA100VS50,22,19
CESC,MA100VS50,16,13
OAL,MA100VS50,18,16
GRAPHITE,MA100VS50,18,12
CARBORUNIV,MA100VS50,17,15
CEATLTD,MA100VS50,16,14
ITDCEM,MA100VS50,15,13
CENTENKA,MA100VS50,19,18
CENTURYTEX,MA100VS50,15,14
EXIDEIND,MA100VS50,16,11
CIPLA,MA100VS50,19,14
DICIND,MA100VS50,16,15
COLPAL,MA100VS50,23,21
CLNINDIA,MA100VS50,17,14
TATACOFFEE,MA100VS50,22,18
COROMANDEL,MA100VS50,20,17
COSMOFIRST,MA100VS50,6,4
CGPOWER,MA100VS50,18,14
DCM,MA100VS50,25,20
DALMIASUG,MA100VS50,15,10
DECCANCE,MA100VS50,19,18
DEEPAKFERT,MA100VS50,13,9
DEEPAKNTR,MA100VS50,16,14
DCW,MA100VS50,17,16
EIDPARRY,MA100VS50,18,13
PGHL,MA100VS50,18,15
EIHOTEL,MA100VS50,19,15
ELECON,MA100VS50,17,12
ELECTCAST,MA100VS50,19,12
ELGIEQUIP,MA100VS50,15,9
ESCORTS,MA100VS50,20,13
EPL,MA100VS50,16,14
EVERESTIND,MA100VS50,16,14
EXCELINDUS,MA100VS50,15,13
FINCABLES,MA100VS50,18,16
NESTLEIND,MA100VS50,17,13
GKWLIMITED,MA100VS50,24,17
DELTAMAGNT,MA100VS50,12,10
GABRIEL,MA100VS50,16,10
GRWRHITECH,MA100VS50,13,10
GARFIBRES,MA100VS50,16,13
GLAXO,MA100VS50,17,13
GOACARBON,MA100VS50,19,13
FMGOETZE,MA100VS50,15,14
GOODYEAR,MA100VS50,15,14
KANSAINER,MA100VS50,17,12
SAREGAMA,MA100VS50,19,14
GESHIP,MA100VS50,17,13
GREAVESCOT,MA100VS50,17,15
GRINDWELL,MA100VS50,18,15
GOLDENTOBC,MA100VS50,19,15
GNFC,MA100VS50,18,14
SETCO,MA100VS50,20,14
GUJALKALI,MA100VS50,18,15
AMBUJACEM,MA100VS50,14,11
GSFC,MA100VS50,16,11
GRASIM,MA100VS50,16,13
HDFC,MA100VS50,19,16
HARRMALAYA,MA100VS50,16,9
HEROMOTOCO,MA100VS50,22,17
ABB,MA100VS50,20,17
NOVARTIND,MA100VS50,24,21
HCC,MA100VS50,20,8
HINDMOTORS,MA100VS50,23,17
BAJAJHIND,MA100VS50,18,12
AGI,MA100VS50,10,9
HEG,MA100VS50,18,14
HINDALCO,MA100VS50,15,15
HINDCOMPOS,MA100VS50,18,12
HINDUNILVR,MA100VS50,20,16
SANOFI,MA100VS50,14,12
HLVLTD,MA100VS50,18,13
HIL,MA100VS50,19,17
ZENSARTECH,MA100VS50,18,13
GOCLCORP,MA100VS50,16,14
AKZOINDIA,MA100VS50,18,16
INDIACEM,MA100VS50,13,8
INDIANCARD,MA100VS50,23,18
IFBIND,MA100VS50,20,14
INDHOTEL,MA100VS50,15,13
INDIANHUME,MA100VS50,15,13
LINDEINDIA,MA100VS50,17,16
GILLETTE,MA100VS50,23,18
CASTROLIND,MA100VS50,18,14
INGERRAND,MA100VS50,17,17
TATAINVEST,MA100VS50,16,15
