ACC,MA50VS20,17,14
AEGISCHEM,MA50VS20,21,16
AMRUTANJAN,MA50VS20,18,15
ANDHRAPAP,MA50VS20,18,14
APOLLOTYRE,MA50VS20,12,11
ARVIND,MA50VS20,17,11
ASHOKLEY,MA50VS20,20,17
ASIANHOTNR,MA50VS20,29,23
ASIANPAINT,MA50VS20,18,10
SKFINDIA,MA50VS20,16,14
ASTRAZEN,MA50VS20,22,18
ATUL,MA50VS20,20,17
BAJAJHLDNG,MA50VS20,18,16
BAJAJELEC,MA50VS20,17,12
FORCEMOT,MA50VS20,17,16
BALKRISIND,MA50VS20,16,12
BANARISUG,MA50VS20,18,16
BASF,MA50VS20,20,16
BATAINDIA,MA50VS20,20,16
BAYERCROP,MA50VS20,18,13
BERGEPAINT,MA50VS20,16,12
BBL,MA50VS20,23,20
BHARATFORG,MA50VS20,16,14
BHARATGEAR,MA50VS20,22,16
BIRLACORPN,MA50VS20,19,17
BLISSGVS,MA50VS20,15,11
BLUESTARCO,MA50VS20,16,12
BBTC,MA50VS20,20,15
BOMDYEING,MA50VS20,19,16
RELINFRA,MA50VS20,16,12
ABBOTINDIA,MA50VS20,17,13
BORORENEW,MA50VS20,21,18
BRITANNIA,MA50VS20,20,17
CESC,MA50VS20,16,11
OAL,MA50VS20,19,16
GRAPHITE,MA50VS20,17,14
CARBORUNIV,MA50VS20,18,15
CEATLTD,MA50VS20,19,17
ITDCEM,MA50VS20,14,12
CENTENKA,MA50VS20,16,12
CENTURYTEX,MA50VS20,17,13
EXIDEIND,MA50VS20,16,10
CIPLA,MA50VS20,19,14
DICIND,MA50VS20,16,13
COLPAL,MA50VS20,23,21
CLNINDIA,MA50VS20,17,15
TATACOFFEE,MA50VS20,25,17
COROMANDEL,MA50VS20,20,16
COSMOFIRST,MA50VS20,3,2
CGPOWER,MA50VS20,18,16
DCM,MA50VS20,25,20
DALMIASUG,MA50VS20,15,12
DECCANCE,MA50VS20,21,16
DEEPAKFERT,MA50VS20,15,13
DEEPAKNTR,MA50VS20,17,14
DCW,MA50VS20,17,14
EIDPARRY,MA50VS20,19,17
PGHL,MA50VS20,18,14
EIHOTEL,MA50VS20,18,15
ELECON,MA50VS20,19,16
ELECTCAST,MA50VS20,20,16
ELGIEQUIP,MA50VS20,15,15
ESCORTS,MA50VS20,20,16
EPL,MA50VS20,18,11
EVERESTIND,MA50VS20,20,15
EXCELINDUS,MA50VS20,18,16
FINCABLES,MA50VS20,21,18
NESTLEIND,MA50VS20,15,13
GKWLIMITED,MA50VS20,29,21
DELTAMAGNT,MA50VS20,16,14
GABRIEL,MA50VS20,17,13
GRWRHITECH,MA50VS20,15,11
GARFIBRES,MA50VS20,19,13
GLAXO,MA50VS20,19,13
GOACARBON,MA50VS20,18,11
FMGOETZE,MA50VS20,16,12
GOODYEAR,MA50VS20,18,14
KANSAINER,MA50VS20,18,13
SAREGAMA,MA50VS20,20,19
GESHIP,MA50VS20,18,13
GREAVESCOT,MA50VS20,18,15
GRINDWELL,MA50VS20,19,16
GOLDENTOBC,MA50VS20,21,12
GNFC,MA50VS20,17,16
SETCO,MA50VS20,19,14
GUJALKALI,MA50VS20,17,13
AMBUJACEM,MA50VS20,14,10
GSFC,MA50VS20,16,14
GRASIM,MA50VS20,16,12
HDFC,MA50VS20,21,18
HARRMALAYA,MA50VS20,15,10
