ACC,MA50VS20,37,30
AEGISCHEM,MA50VS20,37,26
AMRUTANJAN,MA50VS20,41,36
ANDHRAPAP,MA50VS20,42,34
APOLLOTYRE,MA50VS20,28,23
ARVIND,MA50VS20,35,24
ASHOKLEY,MA50VS20,36,29
ASIANHOTNR,MA50VS20,51,37
ASIANPAINT,MA50VS20,30,23
SKFINDIA,MA50VS20,36,31
ASTRAZEN,MA50VS20,41,34
ATUL,MA50VS20,39,31
BAJAJHLDNG,MA50VS20,32,27
BAJAJELEC,MA50VS20,37,29
FORCEMOT,MA50VS20,36,28
BALKRISIND,MA50VS20,34,27
BANARISUG,MA50VS20,37,29
BASF,MA50VS20,37,25
BATAINDIA,MA50VS20,34,24
BAYERCROP,MA50VS20,41,29
BERGEPAINT,MA50VS20,33,26
BBL,MA50VS20,39,26
BHARATFORG,MA50VS20,32,27
BHARATGEAR,MA50VS20,34,27
BIRLACORPN,MA50VS20,34,27
BLISSGVS,MA50VS20,31,23
BLUESTARCO,MA50VS20,40,32
BBTC,MA50VS20,35,30
BOMDYEING,MA50VS20,38,24
RELINFRA,MA50VS20,32,25
ABBOTINDIA,MA50VS20,36,29
BORORENEW,MA50VS20,35,27
BRITANNIA,MA50VS20,32,25
CESC,MA50VS20,34,22
OAL,MA50VS20,37,28
GRAPHITE,MA50VS20,34,24
CARBORUNIV,MA50VS20,35,30
CEATLTD,MA50VS20,33,23
ITDCEM,MA50VS20,36,25
CENTENKA,MA50VS20,37,31
CENTURYTEX,MA50VS20,40,35
EXIDEIND,MA50VS20,37,27
CIPLA,MA50VS20,36,24
DICIND,MA50VS20,44,34
COLPAL,MA50VS20,36,29
CLNINDIA,MA50VS20,39,34
TATACOFFEE,MA50VS20,44,32
COROMANDEL,MA50VS20,38,28
COSMOFIRST,MA50VS20,11,9
CGPOWER,MA50VS20,30,25
DCM,MA50VS20,33,22
DALMIASUG,MA50VS20,39,29
DECCANCE,MA50VS20,36,30
DEEPAKFERT,MA50VS20,35,33
DEEPAKNTR,MA50VS20,33,27
DCW,MA50VS20,35,27
