Jul 14 2021 05:30AM,ACC Ltd,ACC,409543.2,24.867046899502846,64.40502314554996,2083.65,-2.099999999999909,28.799999999999727,45.69999999999982,68.25,225.19999999999982,206.5999999999999,253.9000000000001,285.5499999999997,288.0499999999997,310.25,Jun 29 2021 05:30AM,TrianglePatternWithHA
Sep 01 2021 05:30AM,ACC Ltd,ACC,468426.0,25.34642427467517,65.45330677440032,2420.0,4.050000000000182,54.19999999999982,49.0,52.75,63.5,28.949999999999818,38.75,51.40000000000009,22.949999999999818,47.40000000000009,Aug 20 2021 05:30AM,TrianglePatternWithHA
Nov 03 2021 05:30AM,ACC Ltd,ACC,651728.4,19.866834716736125,63.62147257695686,2404.15,16.34999999999991,27.299999999999727,114.19999999999982,134.1500000000001,150.0,154.04999999999973,167.79999999999973,158.94999999999982,88.59999999999991,67.40000000000009,Oct 18 2021 05:30AM,TrianglePatternWithHA
Jan 18 2022 05:30AM,ACC Ltd,ACC,411475.6,23.16805383280718,66.00293494227928,2391.0,-137.75,-159.19999999999982,-137.0,-175.25,-223.55000000000018,-211.05000000000018,-223.30000000000018,-175.05000000000018,-105.25,-58.44999999999982,Dec 13 2021 05:30AM,TrianglePatternWithHA
Apr 12 2022 05:30AM,ACC Ltd,ACC,983061.8,17.298685116453182,64.73995396912292,2232.9,-51.5,-24.25,-77.70000000000027,-176.4000000000001,-24.65000000000009,37.19999999999982,30.34999999999991,29.15000000000009,78.44999999999982,117.0,Mar 17 2022 05:30AM,TrianglePatternWithHA
Apr 25 2022 05:30AM,ACC Ltd,ACC,1400833.2,18.81337941809691,59.76869070101806,2252.0,10.050000000000182,59.34999999999991,97.90000000000009,124.75,76.90000000000009,95.19999999999982,48.09999999999991,25.84999999999991,-6.550000000000182,-19.09999999999991,Apr 13 2022 05:30AM,TrianglePatternWithHA
Aug 03 2022 05:30AM,ACC Ltd,ACC,373173.0,16.71017052306477,62.10572914444352,2233.95,2.450000000000273,-11.649999999999636,20.850000000000364,-9.349999999999909,-6.949999999999818,-5.049999999999727,-6.349999999999909,37.40000000000009,49.20000000000027,88.90000000000009,May 31 2022 05:30AM,TrianglePatternWithHA
Aug 08 2022 05:30AM,ACC Ltd,ACC,373403.4,15.407308700117857,65.16265018882112,2260.0,-35.40000000000009,-33.0,-31.09999999999991,-32.40000000000009,11.349999999999909,23.15000000000009,62.84999999999991,90.84999999999991,22.949999999999818,36.05000000000018,May 31 2022 05:30AM,TrianglePatternWithHA
Aug 12 2022 05:30AM,ACC Ltd,ACC,282193.8,15.45897162208134,57.92734966851663,2225.0,2.599999999999909,46.34999999999991,58.15000000000009,97.84999999999991,125.84999999999991,57.94999999999982,71.05000000000018,76.65000000000009,59.19999999999982,60.5,May 31 2022 05:30AM,TrianglePatternWithHA
Aug 17 2022 05:30AM,ACC Ltd,ACC,255316.8,15.982781093758021,65.62525245333762,2280.0,3.150000000000091,42.84999999999991,70.84999999999991,2.949999999999818,16.050000000000182,21.65000000000009,4.199999999999818,5.5,8.599999999999909,19.699999999999818,May 31 2022 05:30AM,TrianglePatternWithHA
Sep 08 2022 05:30AM,ACC Ltd,ACC,1110549.4,34.1977179158493,74.10146636315305,2420.85,0.3000000000001819,-55.25,80.0,151.95000000000027,322.3499999999999,326.8499999999999,190.6500000000001,220.25,304.75,110.34999999999991,Aug 22 2022 05:30AM,TrianglePatternWithHA
Sep 30 2022 05:30AM,ACC Ltd,ACC,1396913.2,34.09019487627791,45.644528831060484,2370.0,45.65000000000009,-68.69999999999982,-10.349999999999909,11.75,14.75,-0.75,-58.34999999999991,-53.19999999999982,-116.09999999999991,-126.34999999999991,Aug 22 2022 05:30AM,TrianglePatternWithHA
Oct 07 2022 05:30AM,ACC Ltd,ACC,925499.8,29.461666054989074,47.56927002753192,2370.15,14.599999999999909,-0.900000000000091,-58.5,-53.34999999999991,-116.25,-126.5,-100.05000000000018,-150.9000000000001,-123.70000000000027,-82.55000000000018,Aug 22 2022 05:30AM,TrianglePatternWithHA
Nov 02 2022 05:30AM,ACC Ltd,ACC,581393.6,23.691555315315536,58.989205564574775,2430.0,10.0,25.34999999999991,50.69999999999982,54.94999999999982,8.349999999999909,-37.75,-39.34999999999991,5.449999999999818,48.65000000000009,35.59999999999991,Oct 07 2022 05:30AM,TrianglePatternWithHA
Nov 29 2022 05:30AM,ACC Ltd,ACC,441411.6,25.111404086263374,65.25948928827513,2538.0,-23.949999999999818,25.25,39.34999999999991,71.30000000000018,83.09999999999991,83.15000000000009,67.94999999999982,83.25,81.5,104.40000000000009,Nov 07 2022 05:30AM,TrianglePatternWithHA
Apr 13 2023 05:30AM,ACC Ltd,ACC,446723.0,34.27858898813354,50.74004330670723,1758.8,8.75,25.549999999999955,1.2999999999999545,-9.5,-20.700000000000045,-40.84999999999991,-24.149999999999864,-22.649999999999864,-20.09999999999991,-7.9500000000000455,Mar 23 2023 05:30AM,TrianglePatternWithHA
May 15 2023 05:30AM,ACC Ltd,ACC,727607.2,20.574917994330484,59.37439292643377,1804.95,-5.0499999999999545,-21.450000000000045,-46.799999999999955,-92.5,-75.90000000000009,8.450000000000045,14.5,-24.549999999999955,-26.799999999999955,-19.950000000000045,Apr 18 2023 05:30AM,TrianglePatternWithHAPP
May 24 2023 05:30AM,ACC Ltd,ACC,1102369.4,18.818903734002085,59.69115203109067,1815.0,-34.59999999999991,-36.84999999999991,-30.0,-20.59999999999991,-16.59999999999991,-37.799999999999955,-14.700000000000045,0.599999999999909,-4.5499999999999545,41.299999999999955,May 16 2023 05:30AM,TrianglePatternWithHAPP
