23/09/2022,Bombay Burmah Trading Corporation Ltd,BBTC,-37.35000000000002,-58.0,-54.450000000000045,-64.25,-62.75,-61.85000000000002,-67.29999999999995,-56.64999999999998,-35.75,-43.39999999999998
20/10/2022,Borosil Renewables Ltd,BORORENEW,-2.1499999999999773,-11.75,16.200000000000045,7.75,11.399999999999977,3.5,5.800000000000068,23.0,19.550000000000068,17.550000000000068
06/10/2022,Britannia Industries Ltd,BRITANNIA,-69.69999999999982,-51.59999999999991,-39.40000000000009,-109.34999999999991,-74.25,-52.65000000000009,-41.0,-59.55000000000018,-70.40000000000009,-68.75
06/09/2022,DCM Ltd,DCM,-0.20000000000000284,0.5499999999999972,4.799999999999997,11.899999999999991,19.94999999999999,17.049999999999997,15.299999999999997,16.39999999999999,12.399999999999991,16.19999999999999
20/10/2022,Deepak Fertilizers &amp; Petrochemicals Corp Ltd,DEEPAKFERT,56.0,49.0,34.450000000000045,36.90000000000009,9.5,-12.599999999999909,-16.09999999999991,-59.0,-57.09999999999991,-78.04999999999995
23/09/2022,EID Parry (India) Ltd,EIDPARRY,-6.25,-21.700000000000045,-4.5499999999999545,-13.850000000000023,3.2999999999999545,22.75,11.600000000000023,14.600000000000023,29.600000000000023,40.799999999999955
03/10/2022,EPL Ltd,EPL,-3.4000000000000057,-9.800000000000011,-6.300000000000011,-12.25,-11.599999999999994,-16.05000000000001,-18.05000000000001,-19.44999999999999,-19.400000000000006,-18.900000000000006
23/09/2022,Delta Manufacturing Ltd,DELTAMAGNT,-4.900000000000006,-7.25,-7.25,-7.349999999999994,-8.349999999999994,-5.849999999999994,-9.25,-5.599999999999994,-4.75,-1.25
12/10/2022,Delta Manufacturing Ltd,DELTAMAGNT,0.45000000000000284,2.049999999999997,1.0499999999999972,18.049999999999997,8.75,4.799999999999997,3.200000000000003,-5.099999999999994,-7.0,-8.150000000000006
13/09/2022,Goodyear India Ltd,GOODYEAR,4.100000000000136,13.400000000000091,98.25,34.40000000000009,62.40000000000009,56.75,46.700000000000045,59.299999999999955,33.40000000000009,5.4500000000000455
09/09/2022,Golden Tobacco Ltd,GOLDENTOBC,-5.25,-5.400000000000006,-4.799999999999997,-5.049999999999997,-4.650000000000006,-6.400000000000006,-7.700000000000003,-8.950000000000003,-10.5,-10.600000000000009
07/09/2022,Setco Automotive Ltd,SETCO,-0.25,-0.1999999999999993,-0.049999999999998934,-0.29999999999999893,-0.5999999999999996,-0.6999999999999993,0.3000000000000007,-0.09999999999999964,-0.29999999999999893,-0.1999999999999993
23/09/2022,Bajaj Hindusthan Sugar Ltd,BAJAJHIND,-0.25,-0.8499999999999996,-0.6499999999999986,-0.9499999999999993,-0.9499999999999993,-0.7999999999999989,-0.9499999999999993,-0.8499999999999996,-0.29999999999999893,-0.14999999999999858
06/10/2022,Hindustan Unilever Ltd,HINDUNILVR,-67.30000000000018,-81.60000000000036,-75.70000000000027,-130.6500000000001,-89.95000000000027,-114.90000000000009,-105.5,-90.75,-79.05000000000018,-98.30000000000018
19/10/2022,Castrol India Ltd,CASTROLIND,-1.1000000000000085,0.5499999999999972,-2.0500000000000114,-3.1000000000000085,-1.4500000000000028,-1.6500000000000057,-1.9500000000000028,-2.1000000000000085,-6.300000000000011,-4.3500000000000085
16/09/2022,Kirloskar Brothers Ltd,KIRLOSBROS,-10.5,-5.75,-0.6999999999999886,2.0500000000000114,23.100000000000023,22.899999999999977,-13.850000000000023,10.550000000000011,-1.9499999999999886,-2.8999999999999773
06/09/2022,Modi Rubber Ltd,MODIRUBBER,0.25,2.549999999999997,5.549999999999997,8.699999999999996,12.050000000000004,15.550000000000004,19.199999999999996,23.050000000000004,25.9,25.699999999999996
12/09/2022,NOCIL Ltd,NOCIL,-3.6499999999999773,-6.949999999999989,-13.050000000000011,-12.0,-24.849999999999966,-25.599999999999966,-20.80000000000001,-25.349999999999966,-23.69999999999999,-31.899999999999977
21/09/2022,NOCIL Ltd,NOCIL,-4.5499999999999545,-2.8999999999999773,-11.099999999999966,-20.94999999999999,-20.94999999999999,-29.599999999999966,-28.24999999999997,-16.69999999999999,-10.25,-10.049999999999955
13/10/2022,Pressman Advertising Ltd,PRESSMN,-2.6499999999999986,-0.20000000000000284,-2.950000000000003,-4.25,-6.299999999999997,-3.8500000000000014,-6.299999999999997,-6.75,-4.600000000000001,-5.399999999999999
22/09/2022,Procter &amp; Gamble Hygiene and Health Care Ltd,PGHH,13.350000000000364,-90.30000000000109,-124.35000000000036,-318.3000000000011,-480.39999999999964,-1110.550000000001,-823.7000000000007,-707.0500000000011,-769.1000000000004,-795.8500000000004
12/09/2022,Texmaco Infrastructure &amp; Holdings Ltd,TEXINFRA,-2.450000000000003,-3.450000000000003,-2.700000000000003,-2.8500000000000085,-4.700000000000003,-5.850000000000001,-7.950000000000003,-7.950000000000003,-8.25,-9.550000000000004
21/09/2022,Thirumalai Chemicals Ltd,TIRUMALCHM,-5.900000000000006,-2.3499999999999943,-7.0,-18.80000000000001,-25.849999999999994,-20.900000000000006,-23.349999999999994,-20.30000000000001,-24.349999999999994,-20.650000000000006
19/09/2022,Tinplate Company of India Ltd,TINPLATE,-3.349999999999966,1.6999999999999886,0.05000000000001137,-4.050000000000011,-24.099999999999966,-40.55000000000001,-44.14999999999998,-49.849999999999966,-46.80000000000001,-41.94999999999999
19/10/2022,VST Industries Ltd,VSTIND,29.25,57.94999999999982,99.04999999999973,130.0999999999999,51.90000000000009,130.0999999999999,53.59999999999991,37.90000000000009,47.84999999999991,90.40000000000009
